cast_set_num,director_name,director_facebook_likes,actor_1_name,actor_1_facebook_likes,actor_2_name,actor_2_facebook_likes,actor_3_name,actor_3_facebook_likes,cast_total_facebook_likes
CS4518,Maggie Carey,38,Donald Glover,801,Alia Shawkat,727,Scott Porter,690,2667
CS4519,Roger Avary,675,Eric Stoltz,902,Salvator Xuereb,424,Jean-Hugues Anglade,164,1582
CS4520,Henry Bean,21,Ryan Gosling,33000,Theresa Russell,243,Summer Phoenix,76,33441
CS4521,David Gordon Green,234,Michael Angarano,947,Connor Paolo,530,Tom Noonan,442,2747
CS4522,Simeon Rice,6,Ward G. Smith,393,Lisa Brave,191,Malone Thomas,56,792
CS4523,Brad Anderson,122,Paul Guilfoyle,210,Brendan Sexton III,148,Larry Fessenden,83,469
CS4524,Jeff Garlin,522,Jessy Schram,813,Jeff Garlin,522,Joey Slotnick,423,2179
CS4525,Qasim Basir,13,Dorian Missick,1000,Nia Long,826,Evan Ross,616,3288
CS4526,Adam Green,134,Joel David Moore,936,Kane Hodder,935,Joel Murray,488,3668
CS4527,Charles Chaplin,0,Paulette Goddard,309,Stanley Blystone,8,Fred Malatesta,8,352
CS4528,Pete Jones,18,Brian Dennehy,954,Aidan Quinn,767,Bonnie Hunt,597,3901
CS4529,Bruce Campbell,0,Ted Raimi,634,Dan Hicks,328,Timothy Patrick Quill,158,1238
CS4530,Mark Brown,7,Vivica A. Fox,890,Monica Calhoun,597,Garrett Morris,424,3138
CS4531,Adam Carolla,102,Jay Mohr,563,Jim O'Heir,485,David Alan Grier,360,2628
CS4532,Ira Sachs,60,Rip Torn,826,Jenny O'Hara,189,Darren E. Burrows,121,1240
CS4533,John Sayles,407,Brian Lee Franklin,38,John Arcilla,8,Ronnie Lazaro,7,60
CS4534,Bruce McDonald,49,Stephen McHattie,413,Georgina Reilly,98,Boyd Banks,57,721
CS4535,James Mottern,7,Jimmy Bennett,87000,Joey Lauren Adams,781,Matthew Lawrence,711,89263
CS4536,Jaime Zevallos,228,Angela Sarafyan,310,Jaime Zevallos,228,Michael Elian,134,771
CS4537,Rob Zombie,0,Sid Haig,1000,Dee Wallace,725,Michael Berryman,721,5158
CS4538,Gerard Johnstone,3,Morgana O'Reilly,61,Bruce Hopkins,46,Cameron Rhodes,28,165
CS4539,Robert Greenwald,21,Lee Scott,0,Jon Hunter,0,Matt Hunter,0,0
CS4540,David Ray,0,Nicole Muñoz,199,Sarah Lind,134,Kyla Wise,108,596
CS4541,Dave Rodriguez,11,Chazz Palminteri,979,Michael Rapaport,975,Paul Sorvino,636,4036
CS4542,Nae Caranfil,34,Monica Barladeanu,129,Joe Armstrong,98,Martin Hancock,71,588
CS4543,David Winning,65,Ashanti,341,Amber Marshall,265,John DeSantis,146,967
CS4544,Frank Lotito,5,Brighton Sharbino,3000,Jake Busey,660,Tim Guinee,259,4320
CS4545,Timothy Woodward Jr.,764,Katrina Law,835,Johnny Messner,522,Michael Paré,492,2882
CS4546,Christopher McQuarrie,188,Tom Cruise,10000,Robert Duvall,3000,David Oyelowo,1000,16385
CS4547,Tara Subkoff,37,Timothy Hutton,501,Balthazar Getty,418,Lydia Hearst,56,1044
CS4548,Russell Friedenberg,9,Rudy Youngblood,708,Glen Powell,571,Kiowa Gordon,485,2870
CS4549,William Cottrell,0,Adriana Caselotti,82,Billy Gilbert,47,Lucille La Verne,31,229
CS4550,Lucrecia Martel,33,Mía Maestro,341,Mercedes Morán,5,María Alche,3,358
CS4551,Edward Dmytryk,74,Brigitte Bardot,984,Woody Strode,423,Honor Blackman,387,2140
CS4552,Zak Penn,87,Zak Penn,87,Gabriel Beristain,70,John Bailey,37,256
CS4553,Alex Ranarivelo,20,Lea Thompson,1000,Christina Moore,301,Cullen Douglas,256,2419
CS4554,Jon Knautz,10,Camren Bicondova,756,Adam DiMarco,382,Chasty Ballesteros,295,2072
CS4555,Mathieu Amalric,412,Mathieu Amalric,412,Léa Drucker,4,Laurent Poitrenaux,3,421
CS4556,David Worth,58,Jessica Szohr,847,Jonathan Mangum,147,Angela Jones,69,1159
CS4557,Leslie H. Martinson,7,Burgess Meredith,1000,Cesar Romero,370,Burt Ward,356,2658
CS4558,Guy Ritchie,0,Jason Statham,26000,Jason Flemyng,1000,Dexter Fletcher,452,28294
CS4559,Robert M. Young,0,Barry Corbin,883,Bruce McGill,655,Ned Beatty,467,3164
CS4560,,,Karl Malden,416,Michael Douglas,0,,,416
CS4561,Thomas Vinterberg,346,Ulrich Thomsen,280,Paprika Steen,278,Trine Dyrholm,141,821
CS4562,Steve Buscemi,12000,Steve Buscemi,12000,Debi Mazar,680,Carol Kane,636,14420
CS4563,Ham Tran,5,Long Nguyen,51,Kieu Chinh,24,Cat Ly,5,83
CS4564,Rich Cowan,7,Eric Dane,2000,Karen Allen,783,Peter Coyote,548,3475
CS4565,Boris Rodriguez,5,Stephen McHattie,413,Thure Lindhardt,197,Georgina Reilly,98,843
CS4566,Harold Becker,17,Bruce Willis,13000,Miko Hughes,969,Carrie Preston,652,16537
CS4567,,,James Morrison,210,Tucker Smallwood,121,Kristen Cloke,109,611
CS4568,Sadyk Sher-Niyaz,135,Elina Abai Kyzy,0,Aziz Muradillayev,0,Mirlan Abdulayev,0,0
CS4569,Paul Donovan,4,Maury Chaykin,232,Lenore Zann,23,Tim Choate,13,289
CS4570,Jonathan Kesselman,4,Judy Greer,2000,Adam Goldberg,1000,Tony Cox,624,6227
CS4571,Arjun Sablok,0,Abhishek Bachchan,374,Uday Chopra,145,Samantha McLeod,40,602
CS4572,Craig Moss,19,Noureen DeWulf,700,Bryan Callen,460,Matt Crabtree,134,1499
CS4573,Tyler Oliver,0,Bella Thorne,35000,Chloe Bridges,516,Christopher Atkins,511,38121
CS4574,Alfred Hitchcock,13000,Laurence Olivier,1000,Joan Fontaine,991,George Sanders,333,2888
CS4575,Steve Miner,49,Betsy Palmer,309,Adrienne King,121,Amy Steel,59,707
CS4576,Billy Wilder,0,Ray Milland,287,Jane Wyman,160,Frank Faylen,66,581
CS4577,Douglas Cheek,4,Daniel Stern,796,John Heard,697,Sam McMurray,132,1866
CS4578,Youssef Delara,8,Noel Gugliemi,2000,Jenni Rivera,245,Jorge Diaz,183,2459
CS4579,Deryck Broom,11,Vic Mignogna,578,Omar Benson Miller,418,Anupam Kher,397,1730
CS4580,Henry Hathaway,83,Joseph Cotten,469,Jean Peters,79,Will Wright,48,683
CS4581,John Ford,673,Roddy McDowall,595,Walter Pidgeon,176,Barry Fitzgerald,137,1129
CS4582,,,Mary Lynn Rajskub,934,Riley Keough,691,Paul Sparks,201,1961
CS4583,Spike Lee,0,Rami Malek,3000,Elvis Nolasco,372,Felicia Pearson,161,4040
CS4584,Steven Soderbergh,0,Peter Gallagher,828,Laura San Giacomo,531,Steven Brill,65,1431
CS4585,James Wan,0,Michael Emerson,2000,Monica Potter,878,Shawnee Smith,651,5161
CS4586,Jay Chandrasekhar,422,Geoffrey Arend,816,Daniel von Bargen,577,Jay Chandrasekhar,422,2893
CS4587,Giovanni Zelko,4,Zuhair Haddad,18000,Harry Lennix,748,Ben Youcef,434,20218
CS4588,Claudia Sainte-Luce,0,Ximena Ayala,31,Vera Wilson,24,José Manuel Orozco Angulo,3,58
CS4589,Scott Derrickson,301,Keanu Reeves,18000,Jon Hamm,4000,Juan Riedinger,71,22194
CS4590,Mira Nair,300,Naseeruddin Shah,307,Randeep Hooda,209,Lillete Dubey,73,809
CS4591,Kenneth Lonergan,50,Matthew Broderick,2000,Rory Culkin,710,Gaby Hoffmann,612,4288
CS4592,Alfred Hitchcock,13000,Jerry Mathers,282,John Forsythe,255,Royal Dano,232,1041
CS4593,Paul McGuigan,118,Bruce Willis,13000,Morgan Freeman,11000,Dorian Missick,1000,26451
CS4594,Jamie Babbit,91,Natasha Lyonne,1000,Clea DuVall,1000,Eddie Cibrian,849,4289
CS4595,David Boyd,29,Vivica A. Fox,890,Drew Waters,848,Scott Elrod,449,2681
CS4596,Quentin Tarantino,16000,Quentin Tarantino,16000,Steve Buscemi,12000,Chris Penn,455,28994
CS4597,Walter Lang,9,Spring Byington,94,Nigel Bruce,62,Gale Sondergaard,51,293
CS4598,Sergio Leone,0,Clint Eastwood,16000,Luigi Pistilli,34,Enzo Petito,24,16089
CS4599,Anna Muylaert,9,Alex Huszar,61,Regina Casé,9,Luis Miranda,4,76
CS4600,Steve Taylor,14,Jason Marsden,1000,Marshall Allman,330,Eric Lange,274,1805
CS4601,Kurt Voss,0,Lemmy,268,Coyote Shivers,44,Zoë Poledouris,3,318
CS4602,Léa Pool,4,,,,,,,0
CS4603,James David Pasternak,0,Robin Williams,49000,Sarah Silverman,931,Jonathan Winters,924,54484
CS4604,Laurent Bouhnik,0,Déborah Révy,34,Johnny Amaro,29,Yassine Azzouz,24,114
CS4605,Tom Sanchez,0,Nataniel Sánchez,3,Antonio Arrué,2,Juan Carlos Montoya,0,5
CS4606,David Caffrey,4,Marley Shelton,690,Scott Adsit,316,Jim Cody Williams,95,1438
CS4607,Adam Jay Epstein,0,Rich Ceraulo,387,Denise Boutte,295,Vanessa Lee Chester,227,1190
CS4608,Michael Curtiz,345,Errol Flynn,843,David Niven,490,Spring Byington,94,1621
CS4609,Justin Thomas Ostensen,0,Michael Berryman,721,Kristin Booth,134,Michael Eisner,5,862
CS4610,Brenton Spencer,0,Christie Burke,380,Victor Zinck Jr.,91,Chelsey Reist,63,630
CS4611,Rob Bowman,38,Alanna Ubach,584,Jacob Vargas,399,Brittney Powell,117,1218
CS4612,Ossie Davis,282,Redd Foxx,586,Cleavon Little,434,Calvin Lockhart,148,1581
CS4613,Jay Alaimo,2,William McNamara,10000,Sabrina Carmichael,500,Patrick Muldoon,475,11257
CS4614,Dylan Bank,0,Seregon O'Dassey,498,Deirdre Lorenz,350,Dustin Diamond,312,1810
CS4615,Rob McKittrick,6,Ryan Reynolds,16000,Dane Cook,1000,Vanessa Lengies,804,19957
CS4616,Shane Meadows,222,Paddy Considine,680,Gary Stretch,404,George Newton,68,1311
CS4617,,,Richard Cawthorne,511,John Jarratt,457,Lucy Fry,206,1617
CS4618,Jeff Burr,155,Terry Kiser,448,Clu Gulager,426,Susan Tyrrell,147,1329
CS4619,Harry Gantz,0,,,,,,,0
CS4620,Guy Maddin,126,Sarah Murphy-Dyson,14,CindyMarie Small,4,Brent Neale,3,21
CS4621,Regardt van den Bergh,12,Sean Cameron Michael,412,Frank Rautenbach,48,Jeanne Neilson,25,521
CS4622,Panos Cosmatos,22,Chris Gauthier,434,Marilyn Norry,95,Eva Bourne,48,645
CS4623,Gareth Evans,338,Iko Uwais,1000,Yayan Ruhian,342,Donny Alamsyah,60,1445
CS4624,Matthew R. Anderson,252,Johnny Pacar,1000,Vernon Wells,745,Matthew R. Anderson,252,2510
CS4625,Joe Marino,0,Piero Maggiò,12,Anella Vastola,0,Joe Marino,0,12
CS4626,Michael Curtiz,345,Humphrey Bogart,2000,Claude Rains,607,Conrad Veidt,269,3442
CS4627,Joel Anderson,0,Talia Zucker,12,Rosie Traynor,5,Martin Sharpe,5,29
CS4628,Shimit Amin,6,Ranbir Kapoor,964,Shazahn Padamsee,22,Gauhar Khan,20,1052
CS4629,Douglas Trumbull,136,Bruce Dern,844,Ron Rifkin,184,Jesse Vint,42,1080
CS4630,John G. Avildsen,80,Sylvester Stallone,13000,Burgess Meredith,1000,Carl Weathers,794,16094
CS4631,Mona Fastvold,2,Christopher Abbott,321,Brady Corbet,287,Gitte Witt,9,622
CS4632,John Carpenter,0,Jamie Lee Curtis,2000,Hal Holbrook,826,Janet Leigh,606,4878
CS4633,Tony Richardson,62,Albert Finney,883,Susannah York,269,Hugh Griffith,69,1371
CS4634,Levan Gabriadze,6,Shelley Hennig,707,Renee Olstead,305,Heather Sossaman,142,1565
CS4635,Martin Scorsese,17000,Robert De Niro,22000,Albert Brooks,745,Peter Boyle,595,23525
CS4636,Joe Dante,287,Patrick Macnee,1000,Robert Picardo,823,Dee Wallace,725,4438
CS4637,Terence Young,92,Ursula Andress,650,Jack Lord,275,Lois Maxwell,177,1421
CS4638,Bradley Parker,18,Jesse McCartney,1000,Ingrid Bolsø Berdal,466,Jonathan Sadowski,300,2665
CS4639,Clive Barker,385,Andrew Robinson,266,Ashley Laurence,209,Clare Higgins,100,673
CS4640,Harold Cronk,18,Benjamin A. Onyango,634,Robin Givens,420,Maria Canals-Barrera,295,1810
CS4641,Jeff Wadlow,65,Julian Morris,1000,Gary Cole,989,Lindy Booth,683,3155
CS4642,Takao Okawara,2,Hiroshi Abe,43,Naomi Nishida,3,Sakae Kimura,3,53
CS4643,Derek Cianfrance,310,Ryan Gosling,33000,Mike Vogel,2000,John Doman,616,35941
CS4644,Duncan Tucker,2,Kevin Zegers,2000,Felicity Huffman,508,Paul Borghese,226,3192
CS4645,William Brent Bell,19,Fernanda Andrade,403,Claudiu Trandafir,169,Brian Johnson,128,988
CS4646,Russ Meyer,199,Charles Napier,503,Cynthia Myers,46,Harrison Page,44,731
CS4647,Robert D. Webb,0,James Drury,356,Neville Brand,110,Debra Paget,102,831
CS4648,Davis Guggenheim,49,Billy West,861,Al Gore,68,,,929
CS4649,Allan Dwan,23,James Brown,183,Richard Jaeckel,102,Forrest Tucker,88,510
CS4650,Martin Scorsese,17000,Mick Jagger,543,Keith Richards,426,Albert Maysles,184,1218
CS4651,Eli Roth,0,Daryl Sabara,640,Richard Burgi,550,Magda Apanowicz,389,2082
CS4652,Andrew Steggall,0,Juliet Stevenson,202,Alex Lawther,47,Niamh Cusack,30,283
CS4653,Ben Lewin,20,W. Earl Brown,422,Adam Arkin,374,Rhea Perlman,365,1899
CS4654,Robert Kenner,11,Michael Pollan,37,Eric Schlosser,3,Barbara Kowalcyk,2,42
CS4655,Andrew Erwin,10,Rachel Hendrix,544,Robert Amaya,264,Jason Burkey,245,1147
CS4656,Brad Anderson,122,Philip Seymour Hoffman,22000,Callie Thorne,472,Holland Taylor,458,23461
CS4657,Jason Reitman,655,J.K. Simmons,24000,Jennifer Garner,3000,Rainn Wilson,973,28817
CS4658,Craig Johnson,7,Ty Burrell,3000,Boyd Holbrook,439,Kathleen Rose Perkins,180,3986
CS4659,Sean Durkin,46,Christopher Abbott,321,Julia Garner,300,Brady Corbet,287,1263
CS4660,Gillian Robespierre,9,Gaby Hoffmann,612,Jenny Slate,457,Jake Lacy,313,1587
CS4661,Courtney Hunt,33,Charlie McDermott,496,Michael O'Keefe,238,Misty Upham,229,994
CS4662,Morgan Neville,9,Sheryl Crow,130,Lou Adler,19,Merry Clayton,13,198
CS4663,James Toback,56,Robert Downey Jr.,21000,Natasha Gregson Wagner,104,Angel David,13,21124
CS4664,Nicole Holofcener,132,Kevin Corrigan,778,Anne Heche,695,Vincent Pastore,584,2400
CS4665,Peter Cattaneo,11,Tom Wilkinson,1000,Mark Addy,891,Lesley Sharp,121,2323
CS4666,Chris Paine,2,Ed Begley Jr.,783,Phyllis Diller,659,Colette Divine,5,1447
CS4667,Greg Berlanti,112,Justin Theroux,1000,Nia Long,826,Mary McCormack,428,3085
CS4668,Don Coscarelli,152,Daniel Roebuck,1000,Ossie Davis,282,Ella Joyce,124,1587
CS4669,Rob Letterman,11,Odeya Rush,2000,Dylan Minnette,1000,Ken Marino,543,5497
CS4670,Marc Levin,12,Sonja Sohn,245,Saul Williams,38,Bonz Malone,6,295
CS4671,Richard Dutcher,13,Wilford Brimley,957,Frank Gerrish,81,Rick Macy,25,1107
CS4672,Khalid Mohamed,10,Karisma Kapoor,353,Manoj Bajpayee,186,Jaya Bhaduri,97,773
CS4673,Mel Brooks,0,Madeline Kahn,1000,Sid Caesar,898,Dom DeLuise,842,3931
CS4674,Trey Parker,406,Trey Parker,406,Dian Bachar,203,Matt Stone,194,904
CS4675,David Gordon Green,234,Zooey Deschanel,11000,Paul Schneider,552,Shea Whigham,463,12385
CS4676,Finn Taylor,4,David Arquette,611,Cathy Moriarty,394,Kathryn Erbe,301,1692
CS4677,Karen Moncrieff,22,Frances Fisher,638,Agnes Bruckner,400,A.J. Buckley,275,1641
CS4678,José Luis Valenzuela,0,Cheech Marin,844,Lupe Ontiveros,625,Robert Beltran,268,2289
CS4679,Gia Coppola,71,James Franco,11000,Nat Wolff,733,Olivia Crocicchia,145,12234
CS4680,Scandar Copti,13,Shahir Kabaha,20,Scandar Copti,13,Ranin Karim,7,42
CS4681,Goran Dukic,21,Leslie Bibb,1000,Patrick Fugit,835,Chase Ellison,772,4720
CS4682,Mike Cahill,135,Steven Yeun,7000,Cara Seymour,71,Venida Evans,11,7098
CS4683,Efram Potelle,2,Shiri Appleby,855,Elden Henson,577,Kathleen Quinlan,551,2489
CS4684,Peter Jackson,0,Michael Imperioli,873,AJ Michalka,559,Tom McCarthy,310,2369
CS4685,Joshua Oppenheimer,50,Anwar Congo,3,Herman Koto,3,Syamsul Arifin,0,6
CS4686,Alex Gibney,141,Alex Gibney,141,George W. Bush,125,Greg D'Agostino,23,313
CS4687,Paul Crowder,10,Pelé,102,Marv Albert,7,Ahmet Ertegun,5,118
CS4688,Rohit Jagessar,0,Kumar Gaurav,12,Rufus Graham,3,Aasheekaa Bathija,0,15
CS4689,Griffin Dunne,165,Mira Sorvino,978,Fisher Stevens,922,Melissa Gilbert,679,3258
CS4690,Anthony Powell,9,Josh Swanson,53,Tom Hamann,24,Anthony Powell,9,86
CS4691,Kief Davidson,0,G.W. Krauss,20,Brian Whitaker,8,Jason Bateman,0,28
CS4692,Johnny Remo,74,Matthew Ziff,260000,Randy Wayne,984,Raquel Elizabeth Ames,891,263584
CS4693,Vivek Agnihotri,5,Emraan Hashmi,724,Anil Kapoor,668,Sunil Shetty,219,2024
CS4694,Ti West,243,Lena Dunham,969,Greta Gerwig,962,Dee Wallace,725,3833
CS4695,Nick Tomnay,11,David Hyde Pierce,443,Clayne Crawford,298,Nathaniel Parker,271,1452
CS4696,John Hamburg,29,Harvey Fierstein,499,Michael Lerner,230,Josh Pais,117,1141
CS4697,Nickolas Perry,5,Patrick Renna,590,Patsy Kensit,231,Adrienne Frantz,73,1042
CS4698,Dan Zukovic,8,Yul Vazquez,96,Louis Mustillo,71,James Lorinz,14,196
CS4699,Craig Mazin,82,Judy Greer,2000,James Gunn,571,Jamie Kennedy,490,3905
CS4700,Becky Smith,32,Will Rothhaar,386,Emily Baldoni,261,Hallee Hirsh,256,1647
CS4701,Eric Nicholas,0,Jordana Spiro,262,Ana Claudia Talancón,163,Jonathon Trent,61,509
CS4702,Benjamin Dickinson,4,Nora Zehetner,446,Alexia Rasmussen,171,Meredith Hagner,150,928
CS4703,Hal Haberman,0,Michael Rapaport,975,Paul Blackthorne,645,Ian Bohen,394,2694
CS4704,Darren Stein,18,Frances Bay,491,Jamie Kennedy,490,Veronica Cartwright,422,2633
CS4705,A. Raven Cruz,0,Scott Levy,639,Vanilla Ice,361,Jennifer Sky,94,1188
CS4706,Brian Trenchard-Smith,53,David Keith,563,Mariel Hemingway,288,Jesse Hutch,176,1284
CS4707,Frank Whaley,436,Lynn Cohen,474,Frank Whaley,436,Heather Bucha,4,920
CS4708,Amat Escalante,50,Kenny Johnston,327,Andrea Vergara,9,Gabriel Reyes,8,351
CS4709,Wajahat Rauf,3,Rasheed Naz,7,Ayesha Omar,5,Javed Sheikh,4,19
CS4710,Katherine Brooks,57,Ilene Graff,442,Kevin McCarthy,403,Laura Breckenridge,228,1635
CS4711,David Cross,0,Jason Ritter,782,Matt Walsh,490,Amy Sedaris,396,2607
CS4712,Randall Rubin,0,Nicole Randall Johnson,363,A.J. Buckley,275,James Eckhouse,131,997
CS4713,Robert Bennett,15,Randy Wayne,984,Lauren C. Mayhew,157,Alicia Ziegler,106,1752
CS4714,Guy Hamilton,82,Oliver Reed,694,Eddie Albert,196,Louise Sorel,47,964
CS4715,Mary Pat Kelly,3,Aidan Quinn,767,Ossie Davis,282,Janet Hubert,149,1593
CS4716,Lori Petty,923,Jennifer Lawrence,34000,Chloë Grace Moretz,17000,Bokeem Woodbine,904,52113
CS4717,Charlie Levi,0,Joe Mantegna,1000,Barbara Hershey,618,Diane Venora,171,1996
CS4718,Kevin Hamedani,23,Russell Hodgkinson,199,Janette Armand,37,Kevin Hamedani,23,292
CS4719,David DeCoteau,142,Maureen McCormick,458,Shanley Caswell,383,Tim Abell,317,1549
CS4720,Mikel Rueda,0,Álex Angulo,90,Germán Alcarazu,0,Joseba Ugalde,0,90
CS4721,Stefan C. Schaefer,0,Nicole Beharie,898,Marlene Forte,395,Reg E. Cathey,360,2116
CS4722,Michael Taliferro,105,Wesley Jonathan,592,Sticky Fingaz,207,Chrystee Pharris,110,1350
CS4723,David DeCoteau,142,William McNamara,10000,Tom Berenger,854,Randy Jay Burrell,402,11466
CS4724,Katie Aselton,224,Katie Aselton,224,Anslem Richardson,59,Jay Paulson,37,344
CS4725,Robert Heath,0,David Oakes,335,Alexander Vlahos,334,Jennie Jacques,177,1226
CS4726,D. Stevens,6,Magi Avila,92,Pierre Dulat,17,Summer Napoles,0,109
CS4727,Jeffrey St. Jules,0,Boyd Banks,57,Chloe Rose,40,Kristian Bruun,36,231
CS4728,Robert Hall,53,Angelina Armani,677,Kevin Gage,366,Fiona Dourif,253,1825
CS4729,K. King,3,Jason K. Wixom,214,Shona Kay,211,Jarrod Phillips,115,656
CS4730,Jonathan Meyers,0,Justin Baldoni,657,Luke Perry,608,Leonor Varela,426,2677
CS4731,Danny Boyle,0,Rosario Dawson,3000,Spencer Wilding,1000,Tuppence Middleton,888,5056
CS4732,Ralph Nelson,17,Cliff Robertson,754,Dick Van Patten,605,Claire Bloom,113,1567
CS4733,Blair Erickson,0,Monique Candelaria,696,Katia Winter,371,Michael McMillian,302,1618
CS4734,,,Eric Lloyd,775,David DeLuise,275,Bruno Campos,223,1713
CS4735,Allison Burnett,12,Kimberly Williams-Paisley,529,Gia Mantegna,413,Cathryn de Prume,354,2468
CS4736,Richard Schenkman,29,Vanessa Williams,1000,Mike Colter,569,Eartha Kitt,558,2504
CS4737,Sanjay Rawal,0,Alma Martinez,56,Robert Kennedy Jr.,28,Eve Ensler,17,104
CS4738,Elia Kazan,603,Marlon Brando,10000,Karl Malden,416,Rod Steiger,279,11094
CS4739,Kat Coiro,28,Justin Kirk,945,Geoff Stults,756,Kristen Johnston,501,2924
CS4740,Cristian Mungiu,163,Anamaria Marinca,131,Vlad Ivanov,60,Alexandru Potocean,27,264
CS4741,Brian Dorton,171,Javier Botet,1000,Brian Dorton,171,Jan Cornet,76,1343
CS4742,David Slade,171,Odessa Rae,109,G.J. Echternkamp,8,Patrick Wilson,0,117
CS4743,Jamie Babbit,91,Katy Mixon,982,David Gallagher,796,Edie Falco,659,3299
CS4744,Maryam Keshavarz,32,Sarah Kazemy,144,Reza Sixo Safai,127,Sina Amedson,127,509
CS4745,Ryan Coogler,0,Ahna O'Reilly,282,Melonie Diaz,270,Ariana Neal,88,687
CS4746,Ramaa Mosley,6,Jack McBrayer,975,Michael Angarano,947,Alia Shawkat,727,4184
CS4747,James Algar,11,Sam Edwards,16,Donnie Dunagan,12,Ann Gillis,8,63
CS4748,Charles Herman-Wurmfeld,0,John Enos III,465,Rian Bishop,140,Adam Carolla,102,897
CS4749,Ric Roman Waugh,29,Dwayne Johnson,12000,Harold Perrineau,1000,Nadine Velazquez,874,15800
CS4750,C. Jay Cox,6,Joseph Gordon-Levitt,23000,Rob McElhenney,813,Jacqueline Bisset,522,26017
CS4751,Mariette Monpierre,0,Stana Roumillac,0,Christophe Cherki,0,Teddy Doloir,0,0
CS4752,Tommy Oliver,66,Bokeem Woodbine,904,Ruby Dee,782,Quinton Aaron,734,5435
CS4753,Jamie Travis,15,James Wolk,938,Ari Graynor,904,Nia Vardalos,567,3770
CS4754,Lee Toland Krieger,43,Ari Graynor,904,Janel Parrish,517,Rob Huebel,172,1751
CS4755,Rich Christiano,14,Gavin MacLeod,284,D. David Morin,234,Hal Linden,221,1185
CS4756,Paul Andrew Williams,46,Lorraine Stanley,418,Johnny Harris,146,Georgia Groome,141,926
CS4757,Nick Love,63,Eddie Griffin,489,Christopher Berry,207,Michelle Tabora,175,1278
CS4758,Natalie Bible',8,Tommy O'Reilly,1000,Samaire Armstrong,806,Matt Cohen,487,3336
CS4759,Asghar Farhadi,0,Shahab Hosseini,786,Leila Hatami,712,Peyman Moaadi,620,2501
CS4760,Justin Molotnikov,5,Jo Hartley,49,Stephen McCole,11,Joe Cassidy,10,81
CS4761,Todd Solondz,377,Heather Matarazzo,529,Ken Leung,502,Christina Vidal,236,1502
CS4762,Victor Nunez,9,Allison Dean,159,Todd Field,143,Dorothy Lyman,86,423
CS4763,Peter Sollett,6,Victor Rasuk,302,Melonie Diaz,270,Judy Marte,68,663
CS4764,Georg Wilhelm Pabst,21,Louise Brooks,426,Francis Lederer,20,Fritz Kortner,3,455
CS4765,Daniel Davila,0,Martin Landau,940,Melora Walters,188,Diane Baker,167,1484
CS4766,Jorge Gaggero,0,Norma Aleandro,24,Hilda Bernard,5,Claudia Lapacó,0,29
CS4767,Rod Lurie,37,Kevin Pollak,574,Kathryn Morris,573,Timothy Hutton,501,1983
CS4768,Michael Burke,3,Zachary Knighton,262,Tom Guiry,262,Ryan Donowho,181,991
CS4769,Catherine Jelski,0,Leslie Bibb,1000,Eion Bailey,749,Arly Jover,258,2359
CS4770,Shane Dawson,247,Shane Dawson,247,Kurt Angle,217,Cherami Leigh,152,954
CS4771,Tommy Wirkola,75,Bjørn Sundquist,35,Stig Frode Henriksen,16,Ane Dahl Torp,13,116
CS4772,Ryan Little,38,Corbin Allred,214,Larry Bagby,115,Kirby Heyborne,69,587
CS4773,Clark Baker,0,Taylor Pigeon,134,Alan Pietruszewski,93,Whit Spurgeon,37,315
CS4774,George Lucas,0,Harrison Ford,11000,Ron Howard,2000,Mackenzie Phillips,425,14954
CS4775,Robert Greenwald,21,Scott Helvenston,25,Katy Helvenston-Wettengal,0,Donna Zovko,0,25
CS4776,Matt Maiellaro,8,Tina Fey,2000,Fred Armisen,424,Chris Kattan,357,3071
CS4777,Colin Trevorrow,365,Mary Lynn Rajskub,934,Mark Duplass,830,Jeff Garlin,522,2714
CS4778,Leslie Small,15,Isaac C. Singleton Jr.,312,Larry King,135,Jeanette Branch,95,548
CS4779,Ben Wheatley,214,MyAnna Buring,513,Ben Crompton,257,Neil Maskell,246,1269
CS4780,Ti West,243,Lena Dunham,969,Jake Ryan,128,Pat Healy,74,1252
CS4781,David S. Goyer,687,Gary Oldman,10000,Atticus Shaffer,787,Rachel Brosnahan,389,12183
CS4782,Bernardo Bertolucci,973,Jean-Louis Trintignant,319,Stefania Sandrelli,90,Dominique Sanda,48,500
